Id,ParentCountryDivisionId,Name,Code,DivisionType
66466,4116,چنگ,253989,6
66467,4116,چاه دیگی,522115,6
66468,4116,چاه دراز,253988,6
66469,4116,سایه خوش,253992,6
66470,4116,چاه احمد,253987,6
66471,4116,تنب جکی,822025,6
66472,4116,تنب بنگرو,822027,6
66473,4116,پیشه گون,520943,6
66474,4114,هیروند,254079,6
66475,4114,هتل ساحلی صدف,521097,6
66476,4114,نخل یوسف,521061,6
66477,4114,مغویه,254077,6
66478,4114,لاوران,254075,6
66479,4114,گلنگو,254074,6
66480,4116,تنب سیک,520937,6
66481,4297,معدن خاک نسوز چمبل آب,239449,6
66482,4116,سنگ سیاه,522113,6
66483,4116,کلاتو,520936,6
66484,4297,معدن آلومینیم,500050,6
66485,4297,مزرعه محمدآباد,239444,6
66486,4297,مزرعه گشنیزاب,500046,6
66487,4297,مزرعه گت هامن ده,500049,6
66488,4297,مزرعه کردنان,239436,6
66489,4297,مزرعه رومه,500031,6
66490,4297,مزرعه حاجی آباد,500048,6
66491,4297,مزرعه حاج غلامعلی,239423,6
66492,4297,مزرعه پرچم,500047,6
66493,4116,سیاتک,253993,6
66494,4297,مزرعه امیدوار,500321,6
66495,4116,گنایی,253995,6
66496,4116,گاومیری,253996,6
66497,4116,کرچی,822134,6
66498,4116,کوشک,520949,6
66499,4116,کنخ,253994,6
66500,4116,کنارگتو,522121,6
66501,4116,کنارتنکو/قنات تنگو/,520938,6
66502,4116,کناربلند,522114,6
66503,4116,کن گاهی,522116,6
66504,4116,گواه کوه,520973,6
66505,4103,مجتمع کشتی سازی خلیج فارس,251476,6
66506,4103,مجتمع تولیدی شهیددرویشی صنایع دفاع,521882,6
66507,4103,مجتمع انبارهای ایران,520067,6
66508,3937,هورمودر,252801,6
66509,3937,مزراکو,252475,6
66510,3937,محله نو,252797,6
66511,3937,مجتمع مسکونی راه اهن,522103,6
66512,3937,ماشکار,252474,6
66513,3937,مازغو,520249,6
66514,3937,گورمونو,522298,6
66515,3937,گورستان بهشت زهرا,520173,6
66516,3937,گنو,520210,6
66517,4067,اقامیرجلیل,520124,6
66518,3937,گلستان,252469,6
66519,3937,گدارگز,520244,6
66520,3937,گاش,252466,6
66521,3937,کوه سیاه,252793,6
66522,3937,کهنوج گنو,252794,6
66523,3937,کلوچان,252462,6
66524,3937,کافه دوراهی سرخون,520187,6
66525,3937,قلم,252458,6
66526,3937,قلعه ایسین,252796,6
66527,3937,قدمگاه درویش سلیمان,520227,6
66528,3937,گدارنران,520248,6
66529,3937,فرستنده رادیوتلویزیون,520171,6
66530,4067,بلندو,251422,6
66531,4067,بنوبندپاتل,252741,6
66532,4067,قلات بالا,252789,6
66533,4067,قدمگاه حضرت امیر,520113,6
66534,4067,قدمگاه امام رضا,520112,6
66535,4067,شهرو,252455,6
66536,4067,شرکت سرمل,520125,6
66537,4067,سودرو,251452,6
66538,4067,سایت راداربندرعباس,252771,6
66539,4067,زیارت سیدسلیمان,520111,6
66540,4067,چاهوگنوپائین,252759,6
66541,4067,بنوبند,252740,6
66542,4067,چاهو,252760,6
66543,4067,جمال احمد,252756,6
66544,4067,تل سیاه,252750,6
66545,4067,ترمینال نظامی بندرعباس,521835,6
66546,4067,تازیان بالا,252747,6
66547,4067,پایگاه هوادریا,520104,6
66548,4067,پاسگاه جنگلبانی,252743,6
66549,4067,پاتل تازیان,520105,6
66550,4067,پابندگنو,520114,6
66551,4067,بنوبندپاسنگ,252742,6
66552,4067,چاه محمد,252757,6
66553,4067,قلات پایین,252790,6
66554,3937,فاریاب ایسین,520131,6
66555,3937,شوکلات,520252,6
66556,3937,خوابگاه و دانشگاه هرمزگان,822019,6
66557,3937,خان مردو,252423,6
66558,3937,حسین اباد,522034,6
66559,3937,چه چکر,252762,6
66560,3937,چاهوگنوبالا,252761,6
66561,3937,تهلو,252754,6
66562,3937,تنگ باغ,252753,6
66563,3937,تصفیه خانه اب هرمزگان,520172,6
66564,3937,پشته مغیری,520251,6
66565,3937,خورلول,252763,6
66566,3937,پشته ایسین,252746,6
66567,3937,پاتل ایسین,252745,6
66568,3937,بوندر پایین,822120,6
66569,3937,بوندر,252407,6
66570,3937,ایستگاه مخابرات کوه گنو,252802,6
66571,3937,اسلام اباد,522256,6
66572,3937,ابگرم خورگو,520228,6
66573,3937,ابشورک,252733,6
66574,3937,ابادی,520250,6
66575,3937,اب قلمون,252398,6
66576,3937,پاسگاه نیروی انتظامی کوه گنو,520116,6
66577,3937,صنایع بوریا,520168,6
66578,3937,داوودی,252426,6
66579,3937,درژگی,252765,6
66580,3937,شهرو,252781,6
66581,3937,شهرک شهیدنامجو,252780,6
66582,3937,شهرک خلیج فارس,822028,6
66583,3937,شهرک صنعتی بندرعباس,520186,6
66584,3937,شهرک سرخاڈ,252448,6
66585,3937,شهرک درجتان ابراهیمی,252396,6
66586,3937,شرکت هرمزبتون,520188,6
66587,3937,شرکت هامون,252778,6
66588,3937,شرکت کشت وصنعت خانچه,520203,6
66589,3937,دربرهو,252766,6
66590,3937,شرکت تولیدئ گامرون توربین,520202,6
66591,3937,سرریگ دوم,252774,6
66592,3937,سرریگ اول,252773,6
66593,3937,دیمشهرخورگو,252438,6
66594,3937,دوتمب,520253,6
66595,3937,ده شیخ (شیخ اباد),520245,6
66596,3937,دم گروبند,520246,6
66597,3937,دشت امام,252770,6
66598,3937,دزک,252769,6
66599,3937,درگیر,252767,6
66600,3937,سرگلم,252449,6
66601,4117,دهو,500940,6
66602,4067,کلاتو,252791,6
66603,4067,گربند,251472,6
66604,4102,هماگ بالا,252313,6
66605,4102,هزارتا,252484,6
66606,4102,نیومر,522106,6
66607,4102,نرینگان,252483,6
66608,4102,نامدرپائین,520461,6
66609,4102,نامدر بالا,252482,6
66610,4102,ماشاری,252473,6
66611,4102,گودبونگرد,522107,6
66612,4102,گری گوری,520481,6
66613,4102,هماگ پائین,252314,6
66614,4102,گروسیاهان,520449,6
66615,4102,کم اشنو,520438,6
66616,4102,کروکان,252461,6
66617,4102,قدمگاه حضرت علی,520436,6
66618,4102,فورخورج,252486,6
66619,4102,طیفکان,252456,6
66620,4102,سیخوران پائین,520469,6
66621,4102,سیخوران بالا,252453,6
66622,4102,سیاهو,252452,6
66623,4102,سلرد,252451,6
66624,4102,کووه,252464,6
66625,4102,سغ,252450,6
66626,4102,همت اباد,520433,6
66627,4103,اسکله شهیدرجائی,252734,6
66628,4103,مجتمع الومینیم المهدی,521884,6
66629,4103,لاتیدان,251464,6
66630,4103,گچین پایین,251471,6
66631,4103,گچین بالا,251470,6
66632,4103,کمپمسکونی خلیج فارس,520054,6
66633,4103,کم پمسکونی شرکت نفت بستانو,522111,6
66634,4103,فرودگاه ازمایشی نیروئ هوائی,520048,6
66635,4103,شهرک شهید رجایی,520058,6
66636,4103,شهرک توانیر,252779,6
66637,4102,هواران,520455,6
66638,4103,شرکت گران سنگ  مهر,520056,6
66639,4103,سردخانه20 هزارتنی کوثر,521886,6
66640,4103,دوگردان خونسرخ,252764,6
66641,4103,دمیلو,251450,6
66642,4103,تیاب خون سرخ,252755,6
66643,4103,پالایشگاه نفت بندرعباس,522131,6
66644,4103,بستانو,251421,6
66645,4103,بارقین خونسرخ,520059,6
66646,4103,انبارشرکت فولادهرمزگان,520071,6
66647,4103,امادگاه حضرت ابوالفضل,252735,6
66648,4103,شرکت کشتیرانی ایران بحر,520069,6
66649,4067,کنارو,252792,6
66650,4102,سرکم,520447,6
66651,4102,زیارت پاکوه,520442,6
66652,4102,پتکنان بالا,252411,6
66653,4102,پاگرو,520428,6
66654,4102,پاگرد,252414,6
66655,4102,بیخ,252408,6
66656,4102,بنگلایان,521832,6
66657,4102,برچهر,252262,6
66658,4102,آبشور,520464,6
66659,4102,اغاسین پائین,252402,6
66660,4102,اغاسین بالا,252403,6
66661,4102,پشت بندسغ,520472,6
66662,4102,اب محمدی,252400,6
66663,3938,قدمگاه بی بی شهربانو,520256,6
66664,3938,قادهار,252784,6
66665,3938,فتح الجلیل,252783,6
66666,3938,سرخون,252772,6
66667,3938,چاه حسن کهوری,520184,6
66668,3938,تاسیسات شرکت گاز,520176,6
66669,3938,پلیس راه میناب بندرعباس,520175,6
66670,3938,باغو,252738,6
66671,4067,محمد شمسی,822079,6
66672,3938,ننگ,252800,6
66673,4102,سردرو,521876,6
66674,4102,پشته چاهو,522031,6
66675,4102,تل گردو,252416,6
66676,4102,زنکوته,252445,6
66677,4102,زروکان,252444,6
66678,4102,زاکین,252442,6
66679,4102,رودشور,252441,6
66680,4102,رباط,252439,6
66681,4102,دوکوه,252435,6
66682,4102,دو کوه پایین,822121,6
66683,4102,دنوکی,520467,6
66684,4102,دق فینو,252298,6
66685,4102,تل سورو,252415,6
66686,4102,درگیران,520448,6
66687,4102,درفراغ,520418,6
66688,4102,دتوناصری,520468,6
66689,4102,خرسین,252278,6
66690,4102,چهل گزی,822087,6
66691,4102,چاه شور,520409,6
66692,4102,جغدرپائین,520459,6
66693,4102,جغدربالا,252418,6
66694,4102,جذراباد,522301,6
66695,4102,توتنگ,252417,6
66696,4102,درگز,252432,6
66697,4117,دیان,242123,6
66698,4117,دیزو,242124,6
66699,4117,ذیل اباد,239922,6
66700,4123,رباط سلطان,239702,6
66701,4123,ذغالشوئی معدن مهماندویه,500141,6
66702,4123,دولاب,500174,6
66703,4123,دزدغلامان,239700,6
66704,4123,خیرقادر آباد,239711,6
66705,4123,حمزه خان,239699,6
66706,4123,حشمت آباد,239698,6
66707,4123,حسین آباد دولاب,239697,6
66708,4123,حسین آباد,500173,6
66709,4123,رزنو,239703,6
66710,4123,حداده,239696,6
66711,4123,باباولی,239693,6
66712,4123,ایستگاه زرین,239692,6
66713,4123,امام آباد,239691,6
66714,4123,ابراهیم آباد,239688,6
66715,4122,ورکیان,239588,6
66716,4122,وامرزان,239587,6
66717,4122,نیم ایستگاه حسین آباد,500138,6
66718,4122,نظام آباد,239584,6
66719,4122,نصراباد,239582,6
66720,4123,جلیو,239695,6
66721,4122,نریشم,239581,6
66722,4123,زرین آباد,239704,6
66723,4123,شرکت سنگواره کربن شرق,239706,6
66724,4123,مزرعه رزمه چاه,239569,6
66725,4123,مزرعه دامدار,501154,6
66726,4123,مزرعه حداده /شهیدمدرس,500465,6
66727,4123,مزرعه جعفر آباد,239694,6
66728,4123,مزرعه پشتکلاته,500079,6
66729,4123,مزرعه اولنگ,239717,6
66730,4123,مرگ در,239716,6
66731,4123,مراد آباد,239715,6
66732,4123,گاوداری جاویدزاد,500456,6
66733,4123,سعد آباد,239705,6
66734,4123,کلوان,239712,6
66735,4123,کلامرک,500098,6
66736,4123,کلاته ملا,239713,6
66737,4123,کلاته علی رضا,239709,6
66738,4123,کلاته حاج اکبر,239690,6
66739,4123,فری آباد,239710,6
66740,4123,عبدل آباد,239708,6
66741,4123,طزره,239528,6
66742,4123,طرح مرتعدارئ هرت,501177,6
66743,4123,شهرسازی طزره,239707,6
66744,4123,کلمدر,500099,6
66745,4123,مزرعه فدک/عشرت آباد,239718,6
66746,4122,موسی آباد,239579,6
66747,4122,منبع اب شهرسازی طزره,500137,6
66748,4122,مایان,239561,6
66749,4122,گروه مشاعی ولیعصر,500122,6
66750,4122,گروه مشاعی مهدی,239559,6
66751,4122,گروه مشاعی شهیددستغیب,239554,6
66752,4122,گاودارئ رضا گلابی,501200,6
66753,4122,گاوداری فرجی زاده,500086,6
66754,4122,کوره دستی علی اصغر کشاورزیان,500110,6
66755,4122,کوره حاج حسین معمارزاده,500942,6
66756,4122,کورچشمه,500100,6
66757,4122,محمد آباد,239562,6
66758,4122,کلاته یعقوب,239545,6
66759,4122,قلعه نو,239540,6
66760,4122,قلعه پائین برم,239539,6
66761,4122,قلعه بالابرم,239538,6
66762,4122,فیروز آباد,239537,6
66763,4122,فرحزاد/کلاتو/,500849,6
66764,4122,غنی آباد,239504,6
66765,4122,علی آباد بابای,239535,6
66766,4122,علی آباد,239534,6
66767,4122,عبیراباد,239533,6
66768,4122,کارخانه جوجه کشی,501195,6
66769,4122,مهدی آباد,239580,6
66770,4122,مرغداری علی ناهیدئ,500126,6
66771,4122,مرغدارئ یحیائی,501155,6
66772,4122,معدن ماسه جهادسازندگی,239560,6
66773,4122,معدن ماسه بنیادمسکن,500136,6
66774,4122,معدن زغالسنگ طالو,500135,6
66775,4122,معدن ذغال سنگ تموزاع,239576,6
66776,4122,مزرعه نصرت آباد,239583,6
66777,4122,مزرعه مظهری وشرکا,500091,6
66778,4122,مزرعه محمدیه,239563,6
66779,4122,مزرعه محمد آباد,239570,6
66780,4122,مزرعه فتحعلیان,500119,6
66781,4122,مرغدارئ شایان جوجه (محمدرضا فتحی ),501357,6
66782,4122,مزرعه عیسی آباد,239536,6
66783,4122,مزرعه صفدری,500117,6
66784,4122,مزرعه شیربند,239525,6
66785,4122,مزرعه دهو,239515,6
66786,4122,مزرعه دکترعالمی,239568,6
66787,4122,مزرعه دره رضا,500938,6
66788,4122,مزرعه حسینی,239511,6
66789,4122,مزرعه آستان قد,500127,6
66790,4122,مزرعه امین آباد,239496,6
66791,4122,مرکزتحقیقات پسته دامغان,500943,6
66792,4122,مزرعه طالو,239527,6
66793,4122,عبدیا,239532,6
66794,4123,مزرعه کلاتو,500181,6
66795,4123,معدن زغال سنگ معیری,239720,6
66796,4125,چپول کش,13078,6
66797,4125,چپول,13077,6
66798,4125,جیرزودل,13076,6
66799,4125,تیپ 52 قدس,310211,6
66800,4125,توری شم,13072,6
66801,4125,توتون لات,310210,6
66802,4125,پرده سر,13069,6
66803,4125,بره گون,13067,6
66804,4125,برکیله,13066,6
66805,4125,خالصان,13079,6
66806,4125,آغوزکله,13060,6
66807,4125,انجیل بنه,13064,6
66808,4125,امامزاده هاشم,13063,6
66809,4125,اشکلیت,13062,6
66810,4125,اسپیدداربن,13061,6
66811,4380,میشکه,13114,6
66812,4380,موسی کوه,13112,6
66813,4380,مسجدپیش,13109,6
66814,4380,لتین پرد,13107,6
66815,4380,گاوکوه,13105,6
66816,4125,آبرود,13059,6
66817,4380,کیش دره,13104,6
66818,4125,خانه وانه,12862,6
66819,4125,درام درام باران,13082,6
66820,4125,کلوعه,13100,6
66821,4125,کوره خرم,13102,6
66822,4125,کوچی چال,12898,6
66823,4125,کمادول,13101,6
66824,4125,کلرم,12892,6
66825,4125,شیرذیل,12884,6
66826,4125,شله ویل,13097,6
66827,4125,شالتوک,13095,6
66828,4125,سیاه کش,13093,6
66829,4125,داره سر,13081,6
66830,4125,سیاه خونی,13092,6
66831,4125,سخیبن,13089,6
66832,4125,زیده پایین,12874,6
66833,4125,زیده بالا,12873,6
66834,4125,زودل,13088,6
66835,4125,زردلجه,13087,6
66836,4125,رضی نسا,13086,6
66837,4125,رباب چال,13121,6
66838,4125,دله خانی,13084,6
66839,4125,درفشه,13083,6
66840,4125,سیابکون,13091,6
66841,4123,مزرعه همت آباد,239727,6
66842,4380,کوریه,13103,6
66843,4380,عباسکوه,13098,6
66844,4124,بندانحرافی چشمه چنگی,501092,6
66845,4124,باریک اب,239775,6
66846,4124,بادله کوه,500891,6
66847,4124,باباحافظ,239774,6
66848,4124,آستانه,239770,6
66849,4124,ایستگاه ماکرویوانبان کوه,500002,6
66850,4124,اهوانو,239773,6
66851,4124,امیران دشت,501358,6
66852,4124,اگره,19091,6
66853,4124,پادگان اموزشی بسیج سپاه قدس,500003,6
66854,4124,اشپزنی,239772,6
66855,4124,اسکند,239771,6
66856,4124,ابرندان,239768,6
66857,4123,هرت,239726,6
66858,4123,نیم ایستگاه حداده,239725,6
66859,4123,نعیم آباد,239724,6
66860,4123,مومن آباد,239721,6
66861,4123,مهماندویه,239719,6
66862,4123,مهماندوست,239722,6
66863,4123,منطقه معدنی طرزه,239578,6
66864,4124,اسماعیل آباد,500895,6
66865,4380,کلتاسر,13099,6
66866,4124,پرورش ماهی دیباج گستر,501293,6
66867,4124,تلخ اب,500004,6
66868,4124,سپیدار/سفیدار/,239769,6
66869,4124,زونجن,239792,6
66870,4124,زمتان آباد بالا,239791,6
66871,4124,رضا آباد,500946,6
66872,4124,راس کشته,239788,6
66873,4124,دنبوپائین,239787,6
66874,4124,دنبوبالا,239786,6
66875,4124,دزدراه,239785,6
66876,4124,خوش آب,239784,6
66877,4124,پل سر,239812,6
66878,4124,خانامه,239783,6
66879,4124,حسین آباد,500015,6
66880,4124,حسن کلا,500986,6
66881,4124,حسن آباد,500014,6
66882,4124,چنگی,239781,6
66883,4124,چشمه علی,239780,6
66884,4124,چشمه اوشک,501089,6
66885,4124,تویه تنگه,239779,6
66886,4124,تویه,239778,6
66887,4124,تموزاع,239777,6
66888,4124,خامه نو,239782,6
66889,3766,نوبست,252991,6
66890,4122,عبداله آباد,239531,6
66891,4122,عباس آباد,239530,6
66892,4117,مزرعه اندکی,501319,6
66893,4117,مرغداری گوشتی ابراهیم آبادی,501080,6
66894,4117,مراد آباد,500162,6
66895,4117,محمود آباد,500973,6
66896,4117,محمدآباد,500161,6
66897,4117,محمد آبادو,239961,6
66898,4117,مجیداباداراسته,239960,6
66899,4117,مجیداباد,239959,6
66900,4117,گنداب,501322,6
66901,4117,مزرعه باغو,242098,6
66902,4117,گروه مشاعی مصطفی خمینی,500121,6
66903,4117,گروه مشاعی فلسطین,500159,6
66904,4117,گروه مشاعی طباطبائی,239953,6
66905,4117,گروه مشاعی شهیدمدنی,239954,6
66906,4117,گروه مشاعی شهیدسیدحسن شاهچراغی,501086,6
66907,4117,گروه مشاعی شهیدبهشتی,239958,6
66908,4117,گروه مشاعی سلمان فارسی,500116,6
66909,4117,گروه مشاعی حمزه,239951,6
66910,4117,گروه مشاعی اسلام آباد,501323,6
66911,4117,گروه مشاعی 13 آبان,500939,6
66912,4117,گروه مشاعی محمدخلیل نژاد,500160,6
66913,4117,گروه حسین سبحانی,500156,6
66914,4117,مزرعه تقی آباد,239900,6
66915,4117,مزرعه حسن ابادو,239915,6
66916,4117,معصوم اباد,239972,6
66917,4117,معدن کوه زر,500164,6
66918,4117,معدن کلوت,242184,6
66919,4117,معدن سفیدلتو,242181,6
66920,4117,معدن خانه جار,242179,6
66921,4117,معدن باغو,242175,6
66922,4117,معدن آهک,242174,6
66923,4117,معبد,239970,6
66924,4117,مشغله,239969,6
66925,4117,مزرعه جوادالائمه,500163,6
66926,4117,مسیح آبادو,239968,6
66927,4117,مزرعه مهدی اباد,239967,6
66928,4117,مزرعه مظفرآباد,242173,6
66929,4117,مزرعه گلوکی,242169,6
66930,4117,مزرعه کلارشم,242164,6
66931,4117,مزرعه کوکه,242167,6
66932,4117,مزرعه شهیدشمسی پور,239964,6
66933,4117,مزرعه شهیدچمران,239963,6
66934,4117,مزرعه سیدها,239962,6
66935,4117,مزرعه خرگوشی,239918,6
66936,4117,مزرعه مهدی ابادو,239974,6
66937,4117,معلمان,242186,6
66938,4117,کلاته عباس آباد,242147,6
66939,4117,کلاته تنگه/تنگه,242153,6
66940,4117,علی آبادو,239935,6
66941,4117,علی آباد خرگوشی,239936,6
66942,4117,صلح آباد,239932,6
66943,4117,صالح آبادو/ صلح آباد,239933,6
66944,4117,شیمی,242145,6
66945,4117,شوکت آباد,239931,6
66946,4117,شوراب,242144,6
66947,4117,شریفیه,239930,6
66948,4117,شریف آباد,239929,6
66949,4117,علی خان/علی خواه,242148,6
66950,4117,شرکت کشت و صنعت حجاجی شماره 1,501320,6
66951,4117,سیدآبادو,239928,6
66952,4117,سوسن وار,242137,6
66953,4117,سنجوعلینقیان,242134,6
66954,4117,سلم اباد,242133,6
66955,4117,سلطانیه,239927,6
66956,4117,سرخ ده,239926,6
66957,4117,سبحان,239925,6
66958,4117,رومنان,239923,6
66959,4117,رشم,242126,6
66960,4117,سینگ/سی انگ,242139,6
66961,4117,کلاته رباعی,242158,6
66962,4117,علیان,239934,6
66963,4117,فاضل آباد,239937,6
66964,4117,کامران آباد,239943,6
66965,4117,کاظم آباد,239942,6
66966,4117,کوه زر,242168,6
66967,4117,کوشکو,239949,6
66968,4117,کوشاهی,242166,6
66969,4117,کوره اجرسیدعلی حسینی,239948,6
66970,4117,کلو,242151,6
66971,4117,کلاتو,239544,6
66972,4117,کلاتو,239947,6
66973,4117,غیاث آباد,239901,6
66974,4117,کلاته شور,239946,6
66975,4117,کلاته سلطان حسن,242159,6
66976,4117,کلاته حاج علی,242156,6
66977,4117,کلاته حاج صادق,242155,6
66978,4117,کلاته جعفر,242154,6
66979,4117,کلا,239945,6
66980,4117,کبوترخان,239944,6
66981,4117,قاسم آباد,239940,6
66982,4117,فرات,239939,6
66983,4117,فخر آباد,239938,6
66984,4117,کلاته سینه بند,242160,6
66985,4122,عباسان,239529,6
66986,4117,معین آباد,239973,6
66987,4117,نوا,242190,6
66988,4122,بهاآباد,239502,6
66989,4122,بق,239501,6
66990,4122,بغدادو,239500,6
66991,4122,باقر آباد,239499,6
66992,4122,باغ کلامان,500076,6
66993,4122,باداب,500074,6
66994,4122,ایستگاه فرستنده رادیو,239497,6
66995,4122,امامزاده ابراهیم,239493,6
66996,4122,اسماعیل آباد,239491,6
66997,4122,توکل آباد,239503,6
66998,4122,اردوگاه آموزشی سپاه,820003,6
66999,4118,یحیی آباد,239346,6
67000,4118,نیم ایستگاه عمروان,239344,6
67001,4118,منصور آباد,239342,6
67002,4118,معدن اهک فیخار,239339,6
67003,4118,مزرعه محمدخلیل نژاد,500071,6
67004,4118,مزرعه فیروز آباد,501256,6
67005,4118,مزرعه شریفی /سمنانی /,500130,6
67006,4118,مزرعه دانش,239567,6
67007,4118,مزرعه جوان شماره 6,239566,6
67008,4122,ابوالبق,239490,6
67009,4118,مزرعه امینیان,500069,6
67010,4122,جزن,239505,6
67011,4122,جیران قلعه,239507,6
67012,4122,طاق,239526,6
67013,4122,شهرک صنعتی,239524,6
67014,4122,شمس آباد,239523,6
67015,4122,شرکت تعاونی فافاشن,501198,6
67016,4122,شرکت کشت وصنعت دامغان جوجه,501193,6
67017,4122,شرکت کشاورزی شماره 3,500089,6
67018,4122,شجاع آباد,239520,6
67019,4122,شامان,239519,6
67020,4122,سعد آباد,239518,6
67021,4122,جعفر آباد,239506,6
67022,4122,زون,239517,6
67023,4122,زائرسرا,500981,6
67024,4122,رضا آباد,500142,6
67025,4122,دهنو,239514,6
67026,4122,خیرآباد,239513,6
67027,4122,حیدر آباد,239512,6
67028,4122,حسین آباد قائمی,239510,6
67029,4122,حسین آباد حاجی علی نقی,239509,6
67030,4122,حاجی آباد بستیجیان,239508,6
67031,4122,چاه منابع طبیعی,501191,6
67032,4122,زرگر آباد,239516,6
67033,4117,میل,239975,6
67034,4118,مزرع مبارک آباد,239336,6
67035,4118,مرغداری فکور,500974,6
67036,4118,سلیمان آباد,239309,6
67037,4118,سعد آباد,239308,6
67038,4118,رضی آباد,239306,6
67039,4118,دولت آباد,239304,6
67040,4118,حسین آباد چراغعلی,500153,6
67041,4118,حجاجی,239301,6
67042,4118,حاجی آباد رضوه,239299,6
67043,4118,چاه کشاورزی عیش آباد,501185,6
67044,4118,چاه کشاورزئ تیمورئ,501186,6
67045,4118,شرکت تعاونی کشاورزی شماره 8,239310,6
67046,4118,چاه کشاورزی هنرستان,500977,6
67047,4118,پرواربندئ  50راسی علی دارابیان,501330,6
67048,4118,بخش آباد,239296,6
67049,4118,آسیاب فیخار,239287,6
67050,4118,ایستگاه تحقیقاتی جهاد,239291,6
67051,4118,اله آباد,239288,6
67052,4118,اسماعیل آباد,239286,6
67053,4118,احمد آباد,239284,6
67054,4117,یزدان آباد,239978,6
67055,4117,نیم ایستگاه شریفیه,239976,6
67056,4118,جلال آباد,500054,6
67057,4118,مرغدارئ بعثت,501331,6
67058,4118,شرکت تولیدی ابزارمهدی,239323,6
67059,4118,شرکت کشت و صنعت طیورافق,501333,6
67060,4118,مرغداری حاج منصورصادقی,501081,6
67061,4118,مرغداری تاجیران(حسن صادقی),501332,6
67062,4118,مجتمع صنعتی صحرا,500067,6
67063,4118,گروه مشاعی شهیدفلاحی,500158,6
67064,4118,گروه مشاعی امام رضا,239330,6
67065,4118,گروه مشاعی اسلام اباد,239328,6
67066,4118,گروه شهیدامیراحمدی,500065,6
67067,4118,گروه امام سجاد,500064,6
67068,4118,کوره اجراتحاد,501082,6
67069,4118,شرکت شیلات مروارید,500059,6
67070,4118,کلاته حسین مظلومیان,239325,6
67071,4118,قاسم آباد موقوفه,239320,6
67072,4118,فیروز آباد,239319,6
67073,4118,عوض آباد,239318,6
67074,4118,عمروان/امروان,239317,6
67075,4118,علی آباد مطلب خان,239316,6
67076,4118,عبداله آباد,239315,6
67077,4118,صید آباد,239314,6
67078,4118,شیراشیان,239313,6
67079,4118,شرکت مرغدارئ سحر,501187,6
67080,4118,قدرت آباد,239321,6
67081,3838,بابااباد,17020,6
67082,3838,اهنگرکلا,17059,6
67083,3838,الله رودبار,17019,6
67084,4250,چشمه شور,131288,6
67085,4250,چاه نقشی,391810,6
67086,4250,جاجنگ,130105,6
67087,4250,تغندیک,130101,6
67088,4250,تاغان,131261,6
67089,4250,پلنگ اباد,130099,6
67090,4250,پدافند هوایی,829031,6
67091,4250,بنیاب,130096,6
67092,4250,اشک,131249,6
67093,4250,اسماعیل اباد,130090,6
67094,4250,اسکندر,130088,6
67095,4250,اره کوه,391783,6
67096,4250,اره فورگ,130087,6
67097,4248,نصرالدین,131356,6
67098,4248,گلودره /گلورده,131342,6
67099,4248,گاویج,131338,6
67100,4248,کلاته گاویچ,131333,6
67101,4248,کلاته بلوچ,131329,6
67102,4248,قلعه نو,131325,6
67103,4250,چک,130111,6
67104,4250,حسن اباد,130114,6
67105,4250,خسروابادپائین,131706,6
67106,4250,خونیک,130117,6
67107,4250,سنگی دره,130139,6
67108,4250,سرو,130136,6
67109,4250,سرش اباد,130135,6
67110,4250,سرخ دره,391787,6
67111,4250,سداباد,130134,6
67112,4250,سایت نیروئ هوایی,542704,6
67113,4250,زیدان,391508,6
67114,4250,زلیران,130130,6
67115,4250,رودرباط,130529,6
67116,4248,شوراب /اشربی,391531,6
67117,4250,رجنعی,131731,6
67118,4250,دونخی,391782,6
67119,4250,دوشینگان,130125,6
67120,4250,دکل مخابرات سربیشه,391777,6
67121,4250,دفت ابادعلیا,391797,6
67122,4250,درمیان,130122,6
67123,4250,درسری,130121,6
67124,4250,دادران,130120,6
67125,4250,خونیک بزغاله,130119,6
67126,4250,خونیک,130118,6
67127,4250,ربیع اباد,130127,6
67128,4248,سپستان/  سه پستان /,130549,6
67129,4248,خیراباد,131296,6
67130,4248,چاه عزیز الهیاری,829035,6
67131,4247,چاه خنجک,542671,6
67132,4247,جلاران,131262,6
67133,4247,پوزه جنگا /پاسگاه پوزه جنگا/,131258,6
67134,4247,پایگاه شهدا,391767,6
67135,4247,پاسگاه گاویچ,391768,6
67136,4247,پاسگاه شهیدخلاقی 2,391766,6
67137,4247,پاسگاه چاه مضراب 2,391769,6
67138,4247,پاسگاه پوزه جنگا2,391745,6
67139,4247,اسپید,131243,6
67140,4247,چاه مضراب,131284,6
67141,4247,احمداباد,131242,6
67142,4244,نوقند,130819,6
67143,4244,نوغاب,130810,6
67144,4244,میراباد,130794,6
67145,4244,منندبالا,130785,6
67146,4244,منت اباد,391577,6
67147,4244,مناوند,130782,6
67148,4244,ماه سنان,130762,6
67149,4244,گیت,130751,6
67150,4244,گز,130735,6
67151,4244,وک,130833,6
67152,4250,شوشک,130140,6
67153,4247,چاه ملا,131285,6
67154,4247,خرمک,131293,6
67155,4248,پاسگاه میل 73,391539,6
67156,4248,پاسگاه شهیدقوچانی,391538,6
67157,4248,پاتنگ,131255,6
67158,4248,اواز,131251,6
67159,4248,النگ مرغ,829034,6
67160,4248,ابگرم,131241,6
67161,4247,مورتیغ,131354,6
67162,4247,محمداباد,131344,6
